Date,Leg,Entry_Time,Strike,Sell_Price,Exit_Time,Exit_Price,Qty,Premium_Collected,PnL,Reason,Capital_After
2024-11-26,PE,14:03,24200,116.7,15:16,100.6,65,7585.5,1046.5,Settlement 15:15,268304.5
2024-11-27,CE,10:28,24200,86.15,11:06,89.0,65,5599.75,-185.25,SL Hit (24207.7 >= 24207.3),268119.25
2024-11-27,CE,11:56,24200,78.05,12:20,121.3,65,5073.25,-2811.25,SL Hit (24243.1 >= 24222.2),265308.0
2024-11-27,CE,13:36,24300,103.0,13:50,124.7,65,6695.0,-1410.5,SL Hit (24343.0 >= 24338.8),263897.5
2024-11-27,PE,09:56,24200,79.65,15:16,37.5,65,5177.25,2739.75,Settlement 15:15,266637.25
2024-11-28,PE,10:06,24300,51.75,10:33,136.55,65,3363.75,-5512.0,SL Hit (24215.5 <= 24272.0),261125.25
2024-11-28,PE,11:53,24100,90.4,12:36,113.0,65,5876.0,-1469.0,SL Hit (24036.7 <= 24038.8),259656.25
2024-11-28,PE,13:30,24000,55.05,14:12,100.65,65,3578.25,-2964.0,SL Hit (23960.0 <= 23967.2),256692.25
2024-11-28,CE,10:58,24100,81.55,15:16,0.3,65,5300.75,5281.25,Settlement 15:15,261973.5
2024-11-29,PE,09:56,24050,179.85,10:12,196.95,65,11690.25,-1111.5,SL Hit (23982.0 <= 23993.7),260862.0
2024-11-29,CE,10:09,24050,210.75,10:32,244.45,65,13698.75,-2190.5,SL Hit (24087.3 >= 24064.8),258671.5
2024-11-29,CE,11:45,24100,199.0,13:24,225.2,65,12935.0,-1703.0,SL Hit (24149.2 >= 24146.4),256968.5
2024-11-29,CE,13:51,24150,185.85,14:42,214.4,65,12080.25,-1855.75,SL Hit (24185.5 >= 24160.4),255112.75
2024-11-29,PE,10:41,24100,174.85,15:16,119.1,65,11365.25,3623.75,Settlement 15:15,258736.5
2024-12-02,CE,10:14,24100,185.5,10:15,212.35,65,12057.5,-1745.25,SL Hit (24161.8 >= 24151.9),256991.25
2024-12-02,CE,10:40,24150,166.4,12:29,208.6,65,10816.0,-2743.0,SL Hit (24186.5 >= 24177.8),254248.25
2024-12-02,CE,13:17,24150,196.35,13:58,234.0,65,12762.75,-2447.25,SL Hit (24216.9 >= 24187.0),251801.0
2024-12-02,PE,10:21,24150,132.3,15:16,95.65,65,8599.5,2382.25,Settlement 15:15,254183.25
2024-12-03,CE,11:56,24400,149.2,11:58,154.65,65,9698.0,-354.25,SL Hit (24434.8 >= 24433.0),253829.0
2024-12-03,CE,12:30,24400,143.3,12:40,154.25,65,9314.5,-711.75,SL Hit (24434.4 >= 24431.1),253117.25
2024-12-03,CE,13:19,24400,149.6,13:30,152.6,65,9724.0,-195.0,SL Hit (24430.1 >= 24429.8),252922.25
2024-12-03,PE,09:55,24350,158.8,15:16,93.65,65,10322.0,4234.75,Settlement 15:15,257157.0
2024-12-04,PE,10:09,24550,121.7,10:12,127.45,65,7910.5,-373.75,SL Hit (24542.0 <= 24542.2),256783.25
2024-12-04,PE,11:26,24550,130.65,11:55,184.8,65,8492.25,-3519.75,SL Hit (24466.0 <= 24524.4),253263.5
2024-12-04,PE,13:42,24500,113.45,14:20,166.25,65,7374.25,-3432.0,SL Hit (24449.3 <= 24459.7),249831.5
2024-12-04,CE,10:28,24550,103.55,15:16,74.75,65,6730.75,1872.0,Settlement 15:15,251703.5
2024-12-05,PE,10:54,24400,140.6,10:58,193.25,65,9139.0,-3422.25,SL Hit (24326.0 <= 24387.8),248281.25
2024-12-05,CE,09:53,24450,119.15,12:10,195.55,65,7744.75,-4966.0,SL Hit (24539.1 >= 24538.0),243315.25
2024-12-05,CE,12:50,24600,121.6,13:13,147.55,65,7904.0,-1686.75,SL Hit (24630.2 >= 24627.1),241628.5
2024-12-05,CE,15:00,24550,34.35,15:16,173.2,65,2232.75,-9025.25,Settlement 15:15,232603.25
2024-12-05,PE,11:54,24350,147.55,15:16,0.35,65,9590.75,9568.0,Settlement 15:15,242171.25
2024-12-06,CE,10:01,24700,227.7,11:06,220.55,65,14800.5,464.75,SL Hit (24739.0 >= 24735.5),242636.0
2024-12-06,CE,11:31,24700,193.9,12:03,204.4,65,12603.5,-682.5,SL Hit (24714.0 >= 24713.1),241953.5
2024-12-06,CE,12:21,24700,197.8,12:50,206.65,65,12857.0,-575.25,SL Hit (24718.5 >= 24716.4),241378.25
2024-12-06,PE,10:30,24700,202.4,15:16,171.6,65,13156.0,2002.0,Settlement 15:15,243380.25
2024-12-09,CE,10:16,24600,165.95,10:47,188.9,65,10786.75,-1491.75,SL Hit (24646.0 >= 24634.6),241888.5
2024-12-09,CE,12:15,24650,162.9,15:16,127.0,65,10588.5,2333.5,Settlement 15:15,244222.0
2024-12-09,PE,10:31,24600,162.45,15:16,143.9,65,10559.25,1205.75,Settlement 15:15,245427.75
2024-12-10,PE,10:03,24650,123.95,10:37,138.0,65,8056.75,-913.25,SL Hit (24631.9 <= 24632.6),244514.5
2024-12-10,PE,11:02,24650,136.1,12:01,137.65,65,8846.5,-100.75,SL Hit (24620.8 <= 24623.5),244413.75
2024-12-10,PE,13:07,24550,125.8,13:11,131.8,65,8177.0,-390.0,SL Hit (24549.0 <= 24551.0),244023.75
2024-12-10,CE,10:29,24650,123.15,15:16,91.0,65,8004.75,2089.75,Settlement 15:15,246113.5
2024-12-11,CE,09:53,24600,94.15,10:25,116.6,65,6119.75,-1459.25,SL Hit (24654.7 >= 24643.4),244654.25
2024-12-11,CE,12:19,24650,83.35,15:16,58.05,65,5417.75,1644.5,Settlement 15:15,246298.75
2024-12-11,PE,10:03,24600,80.25,15:16,47.4,65,5216.25,2135.25,Settlement 15:15,248434.0
2024-12-12,PE,12:36,24550,30.6,13:34,23.0,65,1989.0,494.0,SL Hit (24545.8 <= 24547.1),248928.0
2024-12-12,PE,13:46,24550,11.35,14:53,6.95,65,737.75,286.0,SL Hit (24536.0 <= 24539.0),249214.0
2024-12-12,CE,09:50,24650,29.9,15:16,0.1,65,1943.5,1937.0,Settlement 15:15,251151.0
2024-12-12,PE,15:13,24550,0.8,15:16,0.4,65,52.0,26.0,Settlement 15:15,251177.0
2024-12-13,CE,09:49,24400,169.6,11:54,196.65,65,11024.0,-1758.25,SL Hit (24417.6 >= 24411.6),249418.75
2024-12-13,CE,12:39,24550,188.8,12:59,237.55,65,12272.0,-3168.75,SL Hit (24634.7 >= 24611.0),246250.0
2024-12-13,CE,13:22,24600,192.0,13:36,225.85,65,12480.0,-2200.25,SL Hit (24694.4 >= 24692.8),244049.75
2024-12-13,PE,11:03,24250,184.2,15:16,23.55,65,11973.0,10442.25,Settlement 15:15,254492.0
2024-12-16,PE,10:41,24700,174.2,10:58,191.65,65,11323.0,-1134.25,SL Hit (24652.6 <= 24654.9),253357.75
2024-12-16,PE,11:43,24650,171.75,11:56,179.45,65,11163.75,-500.5,SL Hit (24627.6 <= 24628.1),252857.25
2024-12-16,CE,10:07,24750,138.85,15:16,126.4,65,9025.25,809.25,Settlement 15:15,253666.5
2024-12-16,PE,12:29,24600,166.0,15:16,117.5,65,10790.0,3152.5,Settlement 15:15,256819.0
2024-12-17,PE,10:54,24450,160.25,11:41,180.55,65,10416.25,-1319.5,SL Hit (24395.3 <= 24396.2),255499.5
2024-12-17,PE,12:36,24450,151.55,13:29,185.05,65,9850.75,-2177.5,SL Hit (24335.2 <= 24341.6),253322.0
2024-12-17,PE,14:02,24350,97.3,14:09,111.15,65,6324.5,-900.25,SL Hit (24341.8 <= 24348.0),252421.75
2024-12-17,CE,09:57,24550,149.7,15:16,56.05,65,9730.5,6087.25,Settlement 15:15,258509.0
2024-12-18,CE,10:16,24250,108.1,10:31,122.85,65,7026.5,-958.75,SL Hit (24293.2 >= 24280.0),257550.25
2024-12-18,PE,10:27,24250,87.85,11:07,96.2,65,5710.25,-542.75,SL Hit (24216.4 <= 24222.7),257007.5
2024-12-18,PE,11:31,24250,86.5,12:24,96.95,65,5622.5,-679.25,SL Hit (24201.5 <= 24204.0),256328.25
2024-12-18,CE,11:02,24250,87.75,15:16,56.95,65,5703.75,2002.0,Settlement 15:15,258330.25
2024-12-18,PE,13:11,24200,69.75,15:16,74.5,65,4533.75,-308.75,Settlement 15:15,258021.5
2024-12-19,CE,10:17,23950,32.1,11:38,63.15,65,2086.5,-2018.25,SL Hit (23996.6 >= 23981.3),256003.25
2024-12-19,CE,12:40,23950,35.85,15:16,1.0,65,2330.25,2265.25,Settlement 15:15,258268.5
2024-12-19,PE,11:21,23950,37.95,15:16,0.35,65,2466.75,2444.0,Settlement 15:15,260712.5
2024-12-20,PE,10:24,23900,210.1,12:45,227.25,65,13656.5,-1114.75,SL Hit (23782.6 <= 23786.2),259597.75
2024-12-20,PE,13:35,23750,161.05,13:41,184.3,65,10468.25,-1511.25,SL Hit (23710.9 <= 23720.5),258086.5
2024-12-20,PE,14:26,23700,160.0,14:49,185.6,65,10400.0,-1664.0,SL Hit (23673.8 <= 23674.0),256422.5
2024-12-20,CE,11:22,23950,203.6,15:16,63.3,65,13234.0,9119.5,Settlement 15:15,265542.0
2024-12-23,PE,10:44,23750,76.6,12:30,114.0,65,4979.0,-2431.0,SL Hit (23725.8 <= 23732.4),263111.0
2024-12-23,CE,11:43,23850,116.0,15:16,64.9,65,7540.0,3321.5,Settlement 15:15,266432.5
2024-12-23,PE,13:50,23700,102.2,15:16,68.95,65,6643.0,2161.25,Settlement 15:15,268593.75
2024-12-24,CE,10:54,23850,84.0,15:16,36.25,65,5460.0,3103.75,Settlement 15:15,271697.5
2024-12-24,PE,09:55,23750,72.3,15:16,57.0,65,4699.5,994.5,Settlement 15:15,272692.0
2024-12-26,PE,12:03,23750,23.25,12:09,31.35,65,1511.25,-526.5,SL Hit (23743.7 <= 23754.4),272165.5
2024-12-26,PE,12:48,23750,19.45,13:34,87.95,65,1264.25,-4452.5,SL Hit (23692.5 <= 23736.9),267713.0
2024-12-26,CE,10:11,23750,50.45,15:16,1.15,65,3279.25,3204.5,Settlement 15:15,270917.5
2024-12-26,PE,14:47,23750,6.1,15:16,0.75,65,396.5,347.75,Settlement 15:15,271265.25
2024-12-27,PE,10:06,23900,133.45,11:21,144.75,65,8674.25,-734.5,SL Hit (23874.0 <= 23878.5),270530.75
2024-12-27,PE,12:39,23850,135.5,14:50,130.0,65,8807.5,357.5,SL Hit (23821.2 <= 23828.1),270888.25
2024-12-27,CE,10:31,23900,190.75,15:16,120.95,65,12398.75,4537.0,Settlement 15:15,275425.25
2024-12-30,CE,11:11,23800,129.05,11:29,156.45,65,8388.25,-1781.0,SL Hit (23839.3 >= 23833.9),273644.25
2024-12-30,PE,10:18,23750,103.7,13:26,135.3,65,6740.5,-2054.0,SL Hit (23737.3 <= 23740.7),271590.25
2024-12-30,PE,14:36,23650,129.45,15:12,130.65,65,8414.25,-78.0,SL Hit (23605.4 <= 23623.8),271512.25
2024-12-30,CE,12:12,23900,148.7,15:16,52.3,65,9665.5,6266.0,Settlement 15:15,277778.25
2025-01-01,CE,09:56,23600,129.6,10:12,166.8,65,8424.0,-2418.0,SL Hit (23635.5 >= 23634.7),275360.25
2025-01-01,CE,11:41,23700,157.45,13:59,205.3,65,10234.25,-3110.25,SL Hit (23785.4 >= 23776.8),272250.0
2025-01-01,CE,15:09,23750,132.95,15:16,140.0,65,8641.75,-458.25,Settlement 15:15,271791.75
2025-01-01,PE,10:15,23600,101.7,15:16,55.85,65,6610.5,2980.25,Settlement 15:15,274772.0
2025-01-02,CE,11:56,23950,80.55,12:25,127.1,65,5235.75,-3025.75,SL Hit (23999.0 >= 23972.0),271746.25
2025-01-02,CE,14:07,24150,18.55,14:12,24.65,65,1205.75,-396.5,SL Hit (24151.0 >= 24147.0),271349.75
2025-01-02,PE,09:59,23850,102.5,15:16,0.15,65,6662.5,6652.75,Settlement 15:15,278002.5
2025-01-03,PE,10:07,24050,167.8,10:13,185.0,65,10907.0,-1118.0,SL Hit (24037.2 <= 24048.3),276884.5
2025-01-03,CE,10:00,24050,184.15,11:23,192.4,65,11969.75,-536.25,SL Hit (24113.0 >= 24111.4),276348.25
2025-01-03,PE,11:31,24100,163.6,14:10,208.65,65,10634.0,-2928.25,SL Hit (24028.3 <= 24030.1),273420.0
2025-01-03,CE,12:11,24100,160.1,15:16,116.65,65,10406.5,2824.25,Settlement 15:15,276244.25
2025-01-06,PE,10:05,24000,172.5,10:42,231.25,65,11212.5,-3818.75,SL Hit (23886.2 <= 23899.0),272425.5
2025-01-06,PE,12:09,23700,193.6,14:37,255.55,65,12584.0,-4026.75,SL Hit (23589.2 <= 23589.6),268398.75
2025-01-06,CE,11:19,23750,179.2,15:16,126.9,65,11648.0,3399.5,Settlement 15:15,271798.25
2025-01-07,CE,09:58,23700,151.2,15:16,124.25,65,9828.0,1751.75,Settlement 15:15,273550.0
2025-01-07,PE,10:20,23750,155.1,15:16,145.4,65,10081.5,630.5,Settlement 15:15,274180.5
2025-01-08,PE,11:03,23550,81.5,11:17,89.1,65,5297.5,-494.0,SL Hit (23557.2 <= 23560.7),273686.5
2025-01-08,PE,12:25,23550,89.0,12:31,101.25,65,5785.0,-796.25,SL Hit (23514.8 <= 23525.5),272890.25
2025-01-08,CE,10:29,23600,87.95,14:15,153.75,65,5716.75,-4277.0,SL Hit (23701.1 >= 23699.5),268613.25
2025-01-08,CE,14:34,23700,78.6,15:16,69.6,65,5109.0,585.0,Settlement 15:15,269198.25
2025-01-08,PE,13:00,23550,90.15,15:16,23.95,65,5859.75,4303.0,Settlement 15:15,273501.25
2025-01-09,PE,10:01,23600,36.55,10:47,92.7,65,2375.75,-3649.75,SL Hit (23551.5 <= 23597.5),269851.5
2025-01-09,PE,11:21,23550,39.9,11:49,39.6,65,2593.5,19.5,SL Hit (23542.0 <= 23544.6),269871.0
2025-01-09,PE,12:21,23600,36.8,13:58,83.75,65,2392.0,-3051.75,SL Hit (23523.3 <= 23524.2),266819.25
2025-01-09,CE,10:34,23650,22.25,15:16,0.05,65,1446.25,1443.0,Settlement 15:15,268262.25
2025-01-10,CE,10:07,23400,199.25,10:46,234.6,65,12951.25,-2297.75,SL Hit (23454.5 >= 23449.8),265964.5
2025-01-10,CE,11:46,23500,203.7,15:16,136.1,65,13240.5,4394.0,Settlement 15:15,270358.5
2025-01-10,PE,10:27,23400,169.0,15:16,136.6,65,10985.0,2106.0,Settlement 15:15,272464.5
2025-01-13,CE,09:55,23250,149.75,10:02,174.65,65,9733.75,-1618.5,SL Hit (23262.5 >= 23244.2),270846.0
2025-01-13,PE,10:07,23250,158.8,12:58,167.75,65,10322.0,-581.75,SL Hit (23182.4 <= 23187.6),270264.25
2025-01-13,CE,11:12,23300,148.25,15:16,63.15,65,9636.25,5531.5,Settlement 15:15,275795.75
2025-01-14,PE,09:53,23200,111.1,10:02,121.55,65,7221.5,-679.25,SL Hit (23148.8 <= 23150.6),275116.5
2025-01-14,CE,10:21,23150,117.1,10:30,133.9,65,7611.5,-1092.0,SL Hit (23168.8 >= 23166.5),274024.5
2025-01-14,CE,11:56,23200,105.6,15:16,107.5,65,6864.0,-123.5,Settlement 15:15,273901.0
2025-01-14,PE,10:35,23150,90.5,15:16,53.5,65,5882.5,2405.0,Settlement 15:15,276306.0
2025-01-15,CE,10:12,23200,88.0,10:20,92.7,65,5720.0,-305.5,SL Hit (23238.0 >= 23231.6),276000.5
2025-01-15,PE,10:26,23250,76.25,13:18,83.4,65,4956.25,-464.75,SL Hit (23194.5 <= 23198.5),275535.75
2025-01-15,PE,14:11,23200,71.35,14:29,75.0,65,4637.75,-237.25,SL Hit (23163.1 <= 23163.2),275298.5
2025-01-15,CE,11:09,23250,67.95,15:16,34.6,65,4416.75,2167.75,Settlement 15:15,277466.25
2025-01-15,PE,14:48,23200,53.0,15:16,54.1,65,3445.0,-71.5,Settlement 15:15,277394.75
2025-01-16,CE,09:58,23300,30.6,13:56,25.0,65,1989.0,364.0,SL Hit (23340.8 >= 23335.5),277758.75
2025-01-16,CE,14:34,23300,4.95,15:16,7.15,65,321.75,-143.0,Settlement 15:15,277615.75
2025-01-16,PE,11:47,23300,29.9,15:16,0.15,65,1943.5,1933.75,Settlement 15:15,279549.5
2025-01-17,PE,10:33,23250,163.15,10:49,217.3,65,10604.75,-3519.75,SL Hit (23147.2 <= 23189.2),276029.75
2025-01-17,CE,11:01,23100,202.6,12:17,289.5,65,13169.0,-5648.5,SL Hit (23225.5 >= 23223.7),270381.25
2025-01-17,CE,13:28,23200,189.0,14:38,198.75,65,12285.0,-633.75,SL Hit (23227.5 >= 23225.8),269747.5
2025-01-17,CE,15:11,23200,177.25,15:16,182.7,65,11521.25,-354.25,Settlement 15:15,269393.25
2025-01-17,PE,11:20,23150,177.3,15:16,123.0,65,11524.5,3529.5,Settlement 15:15,272922.75
2025-01-20,CE,12:10,23350,148.1,12:21,163.05,65,9626.5,-971.75,SL Hit (23370.0 >= 23364.1),271951.0
2025-01-20,CE,13:05,23350,148.55,13:07,156.35,65,9655.75,-507.0,SL Hit (23360.5 >= 23356.7),271444.0
2025-01-20,CE,13:50,23350,158.0,13:53,156.5,65,10270.0,97.5,SL Hit (23349.3 >= 23349.1),271541.5
2025-01-20,PE,10:21,23250,152.9,15:16,91.4,65,9938.5,3997.5,Settlement 15:15,275539.0
2025-01-21,CE,10:35,23150,185.5,11:45,229.4,65,12057.5,-2853.5,SL Hit (23291.8 >= 23240.0),272685.5
2025-01-21,CE,12:33,23150,160.8,12:58,219.1,65,10452.0,-3789.5,SL Hit (23259.0 >= 23230.0),268896.0
2025-01-21,PE,11:57,23350,136.5,14:34,272.5,65,8872.5,-8840.0,SL Hit (23101.7 <= 23104.6),260056.0
2025-01-21,CE,13:24,23200,150.1,15:16,75.7,65,9756.5,4836.0,Settlement 15:15,264892.0
2025-01-22,CE,10:22,23100,108.45,10:25,123.75,65,7049.25,-994.5,SL Hit (23114.2 >= 23108.2),263897.5
2025-01-22,PE,10:33,23100,68.6,10:39,85.0,65,4459.0,-1066.0,SL Hit (23074.8 <= 23078.1),262831.5
2025-01-22,CE,10:43,23100,97.0,10:47,113.9,65,6305.0,-1098.5,SL Hit (23125.5 >= 23122.5),261733.0
2025-01-22,PE,11:33,23050,72.65,11:34,81.4,65,4722.25,-568.75,SL Hit (23038.5 <= 23052.1),261164.25
2025-01-22,PE,13:20,23050,75.25,13:41,102.0,65,4891.25,-1738.75,SL Hit (22991.8 <= 22992.4),259425.5
2025-01-22,CE,11:22,23050,109.15,14:20,103.3,65,7094.75,380.25,SL Hit (23100.0 >= 23097.5),259805.75
2025-01-23,CE,10:44,23250,23.1,12:19,27.65,65,1501.5,-295.75,SL Hit (23253.0 >= 23243.4),259510.0
2025-01-23,CE,12:56,23250,11.85,15:16,0.15,65,770.25,760.5,Settlement 15:15,260270.5
2025-01-23,PE,10:14,23200,24.25,15:16,0.25,65,1576.25,1560.0,Settlement 15:15,261830.5
2025-01-24,CE,09:56,23150,210.2,11:13,263.0,65,13663.0,-3432.0,SL Hit (23275.0 >= 23254.1),258398.5
2025-01-24,PE,10:32,23200,183.05,14:42,234.65,65,11898.25,-3354.0,SL Hit (23076.8 <= 23101.3),255044.5
2025-01-24,CE,12:12,23300,190.5,15:16,89.5,65,12382.5,6565.0,Settlement 15:15,261609.5
2025-01-24,PE,15:12,23100,167.4,15:16,156.85,65,10881.0,685.75,Settlement 15:15,262295.25
2025-01-27,CE,10:42,22850,179.3,11:59,197.25,65,11654.5,-1166.75,SL Hit (22906.5 >= 22903.3),261128.5
2025-01-27,PE,11:12,22850,166.9,13:37,169.6,65,10848.5,-175.5,SL Hit (22837.5 <= 22838.7),260953.0
2025-01-27,PE,14:00,22850,155.45,14:08,163.65,65,10104.25,-533.0,SL Hit (22834.8 <= 22837.4),260420.0
2025-01-27,CE,12:18,22900,166.6,15:16,130.95,65,10829.0,2317.25,Settlement 15:15,262737.25
2025-01-27,PE,15:00,22800,134.2,15:16,129.2,65,8723.0,325.0,Settlement 15:15,263062.25
2025-01-28,PE,09:50,22900,160.45,09:54,173.05,65,10429.25,-819.0,SL Hit (22869.7 <= 22876.9),262243.25
2025-01-28,CE,09:59,22900,161.2,10:02,180.55,65,10478.0,-1257.75,SL Hit (22918.7 >= 22910.7),260985.5
2025-01-28,CE,12:28,23000,161.5,13:09,176.2,65,10497.5,-955.5,SL Hit (23053.3 >= 23052.5),260030.0
2025-01-28,CE,13:33,23050,142.2,14:26,192.65,65,9243.0,-3279.25,SL Hit (23111.2 >= 23078.5),256750.75
2025-01-28,PE,10:33,22900,151.2,15:16,99.2,65,9828.0,3380.0,Settlement 15:15,260130.75
2025-01-29,CE,10:50,23100,154.05,10:59,180.35,65,10013.25,-1709.5,SL Hit (23122.8 >= 23099.2),258421.25
2025-01-29,PE,10:14,23050,143.0,11:23,179.05,65,9295.0,-2343.25,SL Hit (23020.3 <= 23035.6),256078.0
2025-01-29,CE,11:27,23050,163.7,12:17,225.05,65,10640.5,-3987.75,SL Hit (23151.8 >= 23133.5),252090.25
2025-01-29,CE,12:58,23150,134.6,13:25,158.2,65,8749.0,-1534.0,SL Hit (23151.2 >= 23147.1),250556.25
2025-01-29,PE,11:52,23100,148.15,15:16,127.45,65,9629.75,1345.5,Settlement 15:15,251901.75
2025-01-30,PE,09:49,23200,109.95,13:57,70.85,65,7146.75,2541.5,SL Hit (23176.9 <= 23186.0),254443.25
2025-01-30,CE,11:00,23250,68.75,15:16,0.95,65,4468.75,4407.0,Settlement 15:15,258850.25
2025-01-30,PE,14:50,23150,34.25,15:16,0.2,65,2226.25,2213.25,Settlement 15:15,261063.5
2025-01-31,CE,10:14,23350,339.25,10:46,361.15,65,22051.25,-1423.5,SL Hit (23420.6 >= 23417.1),259640.0
2025-01-31,CE,11:45,23400,324.0,11:59,338.5,65,21060.0,-942.5,SL Hit (23431.5 >= 23430.7),258697.5
2025-01-31,CE,13:46,23500,294.8,15:16,281.4,65,19162.0,871.0,Settlement 15:15,259568.5
2025-01-31,PE,09:53,23350,292.25,15:16,164.45,65,18996.25,8307.0,Settlement 15:15,267875.5
2025-02-01,PE,10:30,23550,198.8,11:02,213.2,65,12922.0,-936.0,SL Hit (23536.9 <= 23553.4),266939.5
2025-02-01,CE,11:11,23550,264.3,11:31,284.15,65,17179.5,-1290.25,SL Hit (23606.2 >= 23603.3),265649.25
2025-02-01,PE,11:39,23600,209.05,11:48,206.7,65,13588.25,152.75,SL Hit (23567.5 <= 23579.3),265802.0
2025-02-01,PE,12:28,23500,192.85,12:34,214.25,65,12535.25,-1391.0,SL Hit (23414.9 <= 23418.0),264411.0
2025-02-01,CE,12:00,23450,231.4,15:16,175.55,65,15041.0,3630.25,Settlement 15:15,268041.25
2025-02-03,CE,11:32,23300,136.75,13:09,175.75,65,8888.75,-2535.0,SL Hit (23351.5 >= 23343.6),265506.25
2025-02-03,CE,13:36,23350,121.85,14:28,135.15,65,7920.25,-864.5,SL Hit (23362.5 >= 23360.8),264641.75
2025-02-03,CE,14:53,23350,121.2,15:09,138.6,65,7878.0,-1131.0,SL Hit (23375.4 >= 23363.3),263510.75
2025-02-03,PE,10:15,23250,111.75,15:16,67.0,65,7263.75,2908.75,Settlement 15:15,266419.5
2025-02-04,CE,10:10,23550,137.7,11:49,152.45,65,8950.5,-958.75,SL Hit (23598.1 >= 23572.7),265460.75
2025-02-04,CE,13:07,23600,128.8,13:09,136.05,65,8372.0,-471.25,SL Hit (23626.5 >= 23624.0),264989.5
2025-02-04,CE,14:27,23650,89.9,14:37,119.3,65,5843.5,-1911.0,SL Hit (23693.4 >= 23685.4),263078.5
2025-02-04,PE,11:11,23500,137.9,15:16,29.75,65,8963.5,7029.75,Settlement 15:15,270108.25
2025-02-05,PE,10:33,23750,79.1,11:17,107.75,65,5141.5,-1862.25,SL Hit (23718.3 <= 23723.7),268246.0
2025-02-05,PE,11:31,23750,91.35,15:01,123.85,65,5937.75,-2112.5,SL Hit (23701.4 <= 23711.5),266133.5
2025-02-05,CE,10:00,23750,77.25,15:16,50.9,65,5021.25,1712.75,Settlement 15:15,267846.25
2025-02-06,PE,11:39,23600,33.35,12:35,27.1,65,2167.75,406.25,SL Hit (23598.2 <= 23601.1),268252.5
2025-02-06,PE,13:29,23600,27.25,13:46,38.3,65,1771.25,-718.25,SL Hit (23575.1 <= 23578.1),267534.25
2025-02-06,CE,10:04,23650,40.55,15:16,0.15,65,2635.75,2626.0,Settlement 15:15,270160.25
2025-02-06,PE,14:44,23600,33.35,15:16,3.7,65,2167.75,1927.25,Settlement 15:15,272087.5
2025-02-07,CE,10:08,23600,191.3,10:09,222.85,65,12434.5,-2050.75,SL Hit (23653.5 >= 23615.9),270036.75
2025-02-07,PE,10:12,23600,165.2,10:18,188.2,65,10738.0,-1495.0,SL Hit (23536.5 <= 23561.9),268541.75
2025-02-07,CE,10:29,23550,179.55,11:18,240.15,65,11670.75,-3939.0,SL Hit (23639.2 >= 23638.7),264602.75
2025-02-07,CE,12:28,23600,164.15,12:35,171.6,65,10669.75,-484.25,SL Hit (23605.7 >= 23604.1),264118.5
2025-02-07,PE,10:46,23550,144.0,13:53,169.35,65,9360.0,-1647.75,SL Hit (23494.4 <= 23503.1),262470.75
2025-02-07,PE,14:41,23450,135.8,15:16,90.75,65,8827.0,2928.25,Settlement 15:15,265399.0
2025-02-10,PE,10:43,23400,147.65,12:00,162.25,65,9597.25,-949.0,SL Hit (23358.1 <= 23363.7),264450.0
2025-02-10,PE,12:31,23350,124.3,13:17,138.75,65,8079.5,-939.25,SL Hit (23336.8 <= 23342.5),263510.75
2025-02-10,PE,13:55,23350,127.0,14:23,141.85,65,8255.0,-965.25,SL Hit (23318.8 <= 23321.0),262545.5
2025-02-10,CE,10:17,23350,181.25,15:16,172.35,65,11781.25,578.5,Settlement 15:15,263124.0
2025-02-11,PE,11:15,23300,119.8,11:29,123.1,65,7787.0,-214.5,SL Hit (23259.8 <= 23260.2),262909.5
2025-02-11,PE,12:15,23250,102.6,12:23,103.2,65,6669.0,-39.0,SL Hit (23241.3 <= 23244.8),262870.5
2025-02-11,CE,10:15,23300,113.35,15:16,47.65,65,7367.75,4270.5,Settlement 15:15,267141.0
2025-02-11,PE,14:56,23100,113.8,15:16,112.65,65,7397.0,74.75,Settlement 15:15,267215.75
2025-02-12,CE,10:08,22850,120.0,10:34,140.1,65,7800.0,-1306.5,SL Hit (22889.8 >= 22885.0),265909.25
2025-02-12,CE,11:07,22900,117.3,11:43,161.45,65,7624.5,-2869.75,SL Hit (22974.3 >= 22962.1),263039.5
2025-02-12,CE,12:30,23050,130.15,12:33,143.45,65,8459.75,-864.5,SL Hit (23067.3 >= 23054.1),262175.0
2025-02-12,PE,10:28,22850,90.2,15:16,25.05,65,5863.0,4234.75,Settlement 15:15,266409.75
2025-02-13,CE,10:23,23150,79.4,10:38,93.6,65,5161.0,-923.0,SL Hit (23202.5 >= 23193.9),265486.75
2025-02-13,CE,11:13,23200,29.0,11:29,39.15,65,1885.0,-659.75,SL Hit (23196.9 >= 23195.9),264827.0
2025-02-13,PE,10:08,23200,66.0,13:32,81.0,65,4290.0,-975.0,SL Hit (23122.7 <= 23134.6),263852.0
2025-02-13,CE,12:18,23200,45.0,15:16,0.15,65,2925.0,2915.25,Settlement 15:15,266767.25
2025-02-13,PE,14:58,23050,9.9,15:16,17.4,65,643.5,-487.5,Settlement 15:15,266279.75
2025-02-14,PE,10:07,23050,150.3,10:35,171.4,65,9769.5,-1371.5,SL Hit (23013.2 <= 23014.0),264908.25
2025-02-14,PE,11:49,22900,164.8,12:07,191.95,65,10712.0,-1764.75,SL Hit (22840.5 <= 22845.3),263143.5
2025-02-14,PE,12:31,22850,161.75,12:59,182.15,65,10513.75,-1326.0,SL Hit (22802.7 <= 22818.2),261817.5
