Date,Leg,Entry_Time,Strike,Sell_Price,Exit_Time,Exit_Price,Qty,Premium_Collected,PnL,Reason,Capital_After,Spot_945,Slope_CE,Slope_PE
2024-04-04,CE,09:45,22450,57.25,13:22,78.8,65,3721.25,-1400.75,SL Hit (78.80 >= 68.70),176206.0,22470.65,-57.55,39.95
2024-04-05,PE,09:45,22450,116.6,15:15,85.5,65,7579.0,2021.5,Settlement 15:15,178227.5,22474.4,12.5,-6.2
2024-04-08,PE,09:45,22600,94.6,15:15,60.2,65,6149.0,2236.0,Settlement 15:15,180463.5,22609.15,22.75,-24.0
2024-04-09,PE,09:45,22750,74.2,12:34,91.85,65,4823.0,-1147.25,SL Hit (91.85 >= 89.04),179316.25,22736.85,8.75,-19.0
2024-04-10,PE,09:45,22700,40.65,09:53,49.4,65,2642.25,-568.75,SL Hit (49.40 >= 48.78),178747.5,22715.85,4.85,-18.5
2024-04-12,CE,09:45,22650,133.45,15:15,80.55,65,8674.25,3438.5,Settlement 15:15,182186.0,22650.6,-19.15,3.75
2024-04-15,CE,09:45,22300,151.6,09:57,189.2,65,9854.0,-2444.0,SL Hit (189.20 >= 181.92),179742.0,22284.35,-46.65,32.3
2024-04-16,PE,09:45,22200,104.45,12:43,125.8,65,6789.25,-1387.75,SL Hit (125.80 >= 125.34),178354.25,22178.8,-3.15,-6.3
2024-04-18,CE,09:45,22200,45.5,11:05,60.5,65,2957.5,-975.0,SL Hit (60.50 >= 54.60),177379.25,22204.45,-28.25,23.7
2024-04-19,PE,09:45,21850,171.2,15:15,70.9,65,11128.0,6519.5,Settlement 15:15,183898.75,21842.6,6.95,-9.9
2024-04-22,CE,09:45,22200,138.8,11:03,168.0,65,9022.0,-1898.0,SL Hit (168.00 >= 166.56),182000.75,22218.2,-20.15,23.1
2024-04-23,CE,09:45,22400,91.75,15:15,78.1,65,5963.75,887.25,Settlement 15:15,182888.0,22394.25,-1.65,0.05
2024-04-24,CE,09:45,22400,82.6,09:51,99.7,65,5369.0,-1111.5,SL Hit (99.70 >= 99.12),181776.5,22414.0,-2.5,-0.5
2024-04-25,PE,09:45,22400,54.45,10:53,68.8,65,3539.25,-932.75,SL Hit (68.80 >= 65.34),180843.75,22393.45,32.15,-22.5
2024-04-26,PE,09:45,22600,129.6,10:06,159.75,65,8424.0,-1959.75,SL Hit (159.75 >= 155.52),178884.0,22589.95,12.2,0.6
2024-04-29,PE,09:45,22500,95.0,09:58,117.45,65,6175.0,-1459.25,SL Hit (117.45 >= 114.00),177424.75,22480.35,1.4,-2.7
2024-04-30,PE,09:45,22700,78.9,15:00,97.7,65,5128.5,-1222.0,SL Hit (97.70 >= 94.68),176202.75,22703.95,22.95,-11.4
2024-05-02,PE,09:45,22650,39.35,09:50,51.3,65,2557.75,-776.75,SL Hit (51.30 >= 47.22),175426.0,22664.7,-5.65,-15.1
2024-05-03,PE,09:45,22750,114.4,10:08,138.25,65,7436.0,-1550.25,SL Hit (138.25 >= 137.28),173875.75,22766.2,3.85,3.0
2024-05-08,PE,09:45,22250,91.05,10:31,110.7,65,5918.25,-1277.25,SL Hit (110.70 >= 109.26),172598.5,22260.25,14.1,-27.1
2024-05-09,CE,09:45,22250,56.35,15:15,0.1,65,3662.75,3656.25,Settlement 15:15,176254.75,22247.75,-44.65,24.65
2024-05-10,PE,09:45,22050,144.2,12:58,175.9,65,9373.0,-2060.5,SL Hit (175.90 >= 173.04),174194.25,22062.4,31.8,-28.4
2024-05-13,CE,09:45,21900,145.4,11:33,179.1,65,9451.0,-2190.5,SL Hit (179.10 >= 174.48),172003.75,21881.1,-71.3,55.0
2024-05-14,CE,09:45,22150,112.2,12:52,135.0,65,7293.0,-1482.0,SL Hit (135.00 >= 134.64),170521.75,22144.55,-13.9,18.1
2024-05-15,PE,09:45,22300,91.3,09:58,113.45,65,5934.5,-1439.75,SL Hit (113.45 >= 109.56),169082.0,22295.55,16.25,-28.85
2024-05-16,CE,09:45,22250,54.35,12:14,71.45,65,3532.75,-1111.5,SL Hit (71.45 >= 65.22),167970.5,22244.6,-20.0,31.55
2024-05-17,CE,09:45,22350,161.55,10:25,195.85,65,10500.75,-2229.5,SL Hit (195.85 >= 193.86),165741.0,22353.8,-19.05,6.35
2024-05-18,PE,09:45,22500,131.3,15:15,114.45,65,8534.5,1095.25,Settlement 15:15,166836.25,22510.25,3.55,-5.4
2024-05-21,CE,09:45,22500,113.65,11:56,145.75,65,7387.25,-2086.5,SL Hit (145.75 >= 136.38),164749.75,22479.5,-28.35,8.85
2024-05-22,CE,09:45,22500,90.75,09:56,108.95,65,5898.75,-1183.0,SL Hit (108.95 >= 108.90),163566.75,22492.65,-31.9,29.6
2024-05-23,PE,09:45,22650,58.65,15:15,0.2,65,3812.25,3799.25,Settlement 15:15,167366.0,22668.45,53.65,-27.6
2024-05-24,PE,09:45,23000,165.6,15:15,142.05,65,10764.0,1530.75,Settlement 15:15,168896.75,22980.95,27.65,-15.85
2024-05-27,CE,09:45,23000,164.7,11:54,206.4,65,10705.5,-2710.5,SL Hit (206.40 >= 197.64),166186.25,22990.95,-8.3,-3.5
2024-05-28,CE,09:45,22950,151.95,15:15,108.0,65,9876.75,2856.75,Settlement 15:15,169043.0,22954.6,-9.55,5.65
2024-05-29,CE,09:45,22800,124.95,15:15,59.55,65,8121.75,4251.0,Settlement 15:15,173294.0,22806.8,-15.5,-2.0
2024-05-30,CE,09:45,22600,77.8,15:15,0.2,65,5057.0,5044.0,Settlement 15:15,178338.0,22611.4,-25.8,30.3
2024-05-31,PE,09:45,22650,388.45,14:32,474.0,65,25249.25,-5560.75,SL Hit (474.00 >= 466.14),172777.25,22627.85,-22.05,-50.1
2024-06-03,CE,09:45,23100,257.65,09:55,321.25,65,16747.25,-4134.0,SL Hit (321.25 >= 309.18),168643.25,23084.65,-66.6,6.15
2024-06-04,CE,09:45,22600,432.0,15:15,154.2,65,28080.0,18057.0,Settlement 15:15,186700.25,22618.15,7.7,162.5
2024-06-05,CE,09:45,21950,158.4,10:09,204.5,65,10296.0,-2996.5,SL Hit (204.50 >= 190.08),183703.75,21943.25,-101.7,-9.1
2024-06-06,PE,09:45,22750,130.1,15:15,0.15,65,8456.5,8446.75,Settlement 15:15,192150.5,22736.8,0.4,-38.5
2024-06-07,PE,09:45,22950,243.4,15:15,97.4,65,15821.0,9490.0,Settlement 15:15,201640.5,22934.3,54.6,-37.6
2024-06-10,CE,09:45,23300,200.0,15:15,136.85,65,13000.0,4104.75,Settlement 15:15,205745.25,23303.25,-55.0,34.9
2024-06-11,PE,09:45,23250,145.55,15:15,114.0,65,9460.75,2050.75,Settlement 15:15,207796.0,23258.85,-2.85,-24.45
2024-06-12,PE,09:45,23400,109.9,14:08,132.3,65,7143.5,-1456.0,SL Hit (132.30 >= 131.88),206340.0,23375.7,16.45,-33.0
2024-06-13,CE,09:45,23400,45.9,15:15,0.85,65,2983.5,2928.25,Settlement 15:15,209268.25,23386.25,-30.35,19.55
2024-06-14,CE,09:45,23350,132.5,10:00,171.15,65,8612.5,-2512.25,SL Hit (171.15 >= 159.00),206756.0,23340.65,-37.6,25.8
2024-06-18,PE,09:45,23550,80.35,10:24,99.75,65,5222.75,-1261.0,SL Hit (99.75 >= 96.42),205495.0,23565.8,31.25,-29.7
2024-06-19,CE,09:45,23550,93.55,14:32,129.05,65,6080.75,-2307.5,SL Hit (129.05 >= 112.26),203187.5,23566.25,-8.45,16.2
2024-06-20,CE,09:45,23500,60.9,12:06,73.3,65,3958.5,-806.0,SL Hit (73.30 >= 73.08),202381.5,23501.15,-18.3,15.9
2024-06-21,CE,09:45,23600,128.95,15:15,73.35,65,8381.75,3614.0,Settlement 15:15,205995.5,23579.3,-10.3,4.6
2024-06-24,CE,09:45,23400,113.3,10:08,136.45,65,7364.5,-1504.75,SL Hit (136.45 >= 135.96),204490.75,23401.1,-8.5,4.4
2024-06-25,PE,09:45,23600,110.25,15:15,54.35,65,7166.25,3633.5,Settlement 15:15,208124.25,23595.65,11.5,-14.5
2024-06-26,CE,09:45,23700,84.45,10:18,107.45,65,5489.25,-1495.0,SL Hit (107.45 >= 101.34),206629.25,23693.1,-22.9,8.9
2024-06-27,PE,09:45,23850,60.6,15:15,0.2,65,3939.0,3926.0,Settlement 15:15,210555.25,23871.4,10.45,-30.85
2024-06-28,PE,09:45,24150,162.85,12:21,201.05,65,10585.25,-2483.0,SL Hit (201.05 >= 195.42),208072.25,24148.95,28.4,-22.05
2024-07-01,PE,09:45,24100,139.5,15:15,102.8,65,9067.5,2385.5,Settlement 15:15,210457.75,24077.05,22.95,-27.2
2024-07-02,CE,09:45,24100,122.9,10:02,150.65,65,7988.5,-1803.75,SL Hit (150.65 >= 147.48),208654.0,24075.1,-41.6,45.6
2024-07-03,PE,09:45,24300,99.85,15:15,79.3,65,6490.25,1335.75,Settlement 15:15,209989.75,24285.1,35.55,-33.45
2024-07-04,PE,09:45,24400,42.3,10:18,64.55,65,2749.5,-1446.25,SL Hit (64.55 >= 50.76),208543.5,24396.65,15.2,-58.75
2024-07-05,CE,09:45,24200,156.35,11:36,194.3,65,10162.75,-2466.75,SL Hit (194.30 >= 187.62),206076.75,24218.65,-13.05,6.7
2024-07-08,CE,09:45,24300,101.9,10:27,124.65,65,6623.5,-1478.75,SL Hit (124.65 >= 122.28),204598.0,24276.6,-10.5,10.7
2024-07-09,PE,09:45,24400,97.2,15:15,61.2,65,6318.0,2340.0,Settlement 15:15,206938.0,24381.4,13.0,-21.8
2024-07-10,CE,09:45,24350,95.0,15:15,52.35,65,6175.0,2772.25,Settlement 15:15,209710.25,24371.9,-39.95,19.15
2024-07-11,CE,09:45,24350,26.9,09:47,32.6,65,1748.5,-370.5,SL Hit (32.60 >= 32.28),209339.75,24333.5,-33.5,9.9
2024-07-12,PE,09:45,24400,97.45,09:56,122.5,65,6334.25,-1628.25,SL Hit (122.50 >= 116.94),207711.5,24417.6,29.35,-19.3
2024-07-15,CE,09:45,24550,113.1,10:41,145.3,65,7351.5,-2093.0,SL Hit (145.30 >= 135.72),205618.5,24552.95,-8.2,2.45
2024-07-16,PE,09:45,24650,94.3,15:15,78.85,65,6129.5,1004.25,Settlement 15:15,206622.75,24635.3,6.55,-9.7
2024-07-18,PE,09:45,24600,50.05,11:12,69.1,65,3253.25,-1238.25,SL Hit (69.10 >= 60.06),205384.5,24585.75,1.8,-23.1
2024-07-19,CE,09:45,24750,223.5,15:15,138.85,65,14527.5,5502.25,Settlement 15:15,210886.75,24746.3,-16.95,11.75
2024-07-22,PE,09:45,24500,235.95,15:15,211.95,65,15336.75,1560.0,Settlement 15:15,212446.75,24499.6,44.0,-39.15
2024-07-23,CE,09:45,24500,216.85,15:15,91.9,65,14095.25,8121.75,Settlement 15:15,220568.5,24502.65,-13.7,41.7
2024-07-24,CE,09:45,24400,101.25,10:16,131.6,65,6581.25,-1972.75,SL Hit (131.60 >= 121.50),218595.75,24413.2,-9.75,15.9
2024-07-25,PE,09:45,24300,74.4,09:46,89.8,65,4836.0,-1001.0,SL Hit (89.80 >= 89.28),217594.75,24277.75,-5.45,-38.7
2024-07-26,PE,09:45,24500,130.0,15:15,33.95,65,8450.0,6243.25,Settlement 15:15,223838.0,24524.65,39.65,-40.85
2024-07-29,CE,09:45,24900,124.75,10:58,152.15,65,8108.75,-1781.0,SL Hit (152.15 >= 149.70),222057.0,24903.0,-40.7,27.25
2024-07-30,PE,09:45,24850,93.7,09:48,113.2,65,6090.5,-1267.5,SL Hit (113.20 >= 112.44),220789.5,24874.55,35.6,-29.7
2024-07-31,CE,09:45,24900,88.75,09:58,109.3,65,5768.75,-1335.75,SL Hit (109.30 >= 106.50),219453.75,24878.2,-8.05,17.85
2024-08-01,PE,09:45,25050,49.35,11:49,63.05,65,3207.75,-890.5,SL Hit (63.05 >= 59.22),218563.25,25046.6,-5.85,-32.05
2024-08-02,CE,09:45,24750,155.4,15:15,118.6,65,10101.0,2392.0,Settlement 15:15,220955.25,24750.1,-27.6,48.65
2024-08-05,CE,09:45,24250,177.95,09:57,219.4,65,11566.75,-2694.25,SL Hit (219.40 >= 213.54),218261.0,24255.4,-44.15,38.35
2024-08-06,CE,09:45,24300,143.9,09:59,173.0,65,9353.5,-1891.5,SL Hit (173.00 >= 172.68),216369.5,24290.4,-10.4,14.25
2024-08-07,CE,09:45,24250,120.5,10:30,168.0,65,7832.5,-3087.5,SL Hit (168.00 >= 144.60),213282.0,24255.75,-0.2,8.75
2024-08-08,CE,09:45,24250,94.3,12:14,125.35,65,6129.5,-2018.25,SL Hit (125.35 >= 113.16),211263.75,24230.95,22.2,26.1
2024-08-09,PE,09:45,24400,160.65,10:23,197.9,65,10442.25,-2421.25,SL Hit (197.90 >= 192.78),208842.5,24401.55,32.0,-31.95
2024-08-12,CE,09:45,24250,154.3,10:40,187.1,65,10029.5,-2132.0,SL Hit (187.10 >= 185.16),206710.5,24254.05,-32.4,3.55
2024-08-13,PE,09:45,24350,97.0,10:22,122.2,65,6305.0,-1638.0,SL Hit (122.20 >= 116.40),205072.5,24345.55,-0.2,-11.15
2024-08-14,PE,09:45,24150,41.45,09:53,57.6,65,2694.25,-1049.75,SL Hit (57.60 >= 49.74),204022.75,24150.1,-20.6,-25.75
2024-08-16,CE,09:45,24350,146.5,12:03,178.0,65,9522.5,-2047.5,SL Hit (178.00 >= 175.80),201975.25,24327.15,-9.6,0.6
2024-08-19,CE,09:45,24600,128.2,15:15,93.3,65,8333.0,2268.5,Settlement 15:15,204243.75,24618.2,-9.8,7.4
2024-08-20,PE,09:45,24650,83.6,15:15,65.8,65,5434.0,1157.0,Settlement 15:15,205400.75,24664.9,28.25,-36.75
2024-08-21,PE,09:45,24700,78.5,15:15,32.0,65,5102.5,3022.5,Settlement 15:15,208423.25,24691.3,5.0,-4.2
2024-08-22,PE,09:45,24850,60.2,09:48,73.25,65,3913.0,-848.25,SL Hit (73.25 >= 72.24),207575.0,24828.05,-10.0,-11.25
2024-08-23,CE,09:45,24800,139.95,10:46,168.3,65,9096.75,-1842.75,SL Hit (168.30 >= 167.94),205732.25,24788.2,-10.05,6.6
2024-08-26,PE,09:45,24950,85.95,15:15,63.1,65,5586.75,1485.25,Settlement 15:15,207217.5,24969.25,42.65,-48.05
2024-08-27,CE,09:45,25000,96.8,09:58,117.2,65,6292.0,-1326.0,SL Hit (117.20 >= 116.16),205891.5,25000.5,-13.7,6.15
2024-08-28,CE,09:45,25000,76.5,09:52,93.9,65,4972.5,-1131.0,SL Hit (93.90 >= 91.80),204760.5,24988.9,-4.75,0.5
2024-08-29,PE,09:45,25050,40.35,14:03,71.55,65,2622.75,-2028.0,SL Hit (71.55 >= 48.42),202732.5,25064.85,22.55,-20.05
2024-08-30,PE,09:45,25200,112.2,15:15,80.2,65,7293.0,2080.0,Settlement 15:15,204812.5,25222.5,4.5,-3.55
2024-09-02,PE,09:45,25300,106.7,12:45,130.5,65,6935.5,-1547.0,SL Hit (130.50 >= 128.04),203265.5,25308.95,0.15,-0.7
2024-09-03,PE,09:45,25250,79.35,15:15,67.4,65,5157.75,776.75,Settlement 15:15,204042.25,25274.25,14.85,-19.7
2024-09-04,CE,09:45,25100,79.55,10:10,96.25,65,5170.75,-1085.5,SL Hit (96.25 >= 95.46),202956.75,25093.55,-28.35,13.85
2024-09-05,CE,09:45,25200,46.9,15:15,0.1,65,3048.5,3042.0,Settlement 15:15,205998.75,25206.65,-19.95,18.5
2024-09-06,CE,09:45,25050,136.65,15:15,79.65,65,8882.25,3705.0,Settlement 15:15,209703.75,25028.0,-44.7,63.4
2024-09-09,PE,09:45,24850,126.0,15:15,75.95,65,8190.0,3253.25,Settlement 15:15,212957.0,24844.0,10.85,-43.2
2024-09-10,CE,09:45,24950,89.35,11:43,109.85,65,5807.75,-1332.5,SL Hit (109.85 >= 107.22),211624.5,24962.15,-21.35,21.35
2024-09-11,PE,09:45,25050,87.85,09:55,105.7,65,5710.25,-1160.25,SL Hit (105.70 >= 105.42),210464.25,25066.9,25.3,-19.55
2024-09-12,PE,09:45,25050,66.8,09:54,99.3,65,4342.0,-2112.5,SL Hit (99.30 >= 80.16),208351.75,25040.7,9.95,-8.5
2024-09-13,PE,09:45,25350,148.7,15:15,131.65,65,9665.5,1108.25,Settlement 15:15,209460.0,25351.05,-1.0,-4.0
2024-09-16,PE,09:45,25450,116.15,11:00,141.45,65,7549.75,-1644.5,SL Hit (141.45 >= 139.38),207815.5,25438.2,24.9,-35.35
2024-09-17,CE,09:45,25400,100.65,13:42,121.0,65,6542.25,-1322.75,SL Hit (121.00 >= 120.78),206492.75,25391.2,-2.15,1.5
2024-09-18,PE,09:45,25450,108.85,13:03,133.15,65,7075.25,-1579.5,SL Hit (133.15 >= 130.62),204913.25,25428.55,18.85,-10.95
2024-09-19,PE,09:45,25600,35.1,09:48,45.5,65,2281.5,-676.0,SL Hit (45.50 >= 42.12),204237.25,25609.4,20.55,-78.4
2024-09-20,CE,09:45,25450,168.7,09:51,204.6,65,10965.5,-2333.5,SL Hit (204.60 >= 202.44),201903.75,25455.75,-35.3,38.2
2024-09-23,PE,09:45,25900,135.55,15:15,110.5,65,8810.75,1628.25,Settlement 15:15,203532.0,25897.25,14.7,-6.2
2024-09-24,PE,09:45,25950,111.8,15:15,100.9,65,7267.0,708.5,Settlement 15:15,204240.5,25958.3,17.0,-21.15
2024-09-25,PE,09:45,25950,92.6,11:46,116.65,65,6019.0,-1563.25,SL Hit (116.65 >= 111.12),202677.25,25940.3,7.2,-17.15
2024-09-26,PE,09:45,26050,67.1,15:15,0.35,65,4361.5,4338.75,Settlement 15:15,207016.0,26031.55,9.0,-9.1
2024-09-27,PE,09:45,26250,137.05,15:15,132.65,65,8908.25,286.0,Settlement 15:15,207302.0,26240.85,9.95,-24.85
2024-09-30,CE,09:45,26000,144.25,15:15,60.75,65,9376.25,5427.5,Settlement 15:15,212729.5,26010.4,-78.0,33.4
2024-10-01,CE,09:45,25850,120.75,15:15,57.45,65,7848.75,4114.5,Settlement 15:15,216844.0,25868.1,-13.5,-4.25
2024-10-03,PE,09:45,25650,86.3,09:59,106.5,65,5609.5,-1313.0,SL Hit (106.50 >= 103.56),215531.0,25626.4,31.5,-50.65
2024-10-04,CE,09:45,25200,226.7,10:00,274.1,65,14735.5,-3081.0,SL Hit (274.10 >= 272.04),212450.0,25195.45,-21.1,33.1
2024-10-07,CE,09:45,25050,205.6,15:15,82.5,65,13364.0,8001.5,Settlement 15:15,220451.5,25067.35,-14.2,20.1
2024-10-08,PE,09:45,24850,169.0,15:15,77.5,65,10985.0,5947.5,Settlement 15:15,226399.0,24829.3,-2.6,-35.7
2024-10-09,PE,09:45,25100,156.5,15:01,190.4,65,10172.5,-2203.5,SL Hit (190.40 >= 187.80),224195.5,25088.9,16.35,-1.25
2024-10-10,CE,09:45,25000,55.35,09:55,66.7,65,3597.75,-737.75,SL Hit (66.70 >= 66.42),223457.75,25011.65,-48.05,0.7
2024-10-11,PE,09:45,25000,137.65,10:59,171.45,65,8947.25,-2197.0,SL Hit (171.45 >= 165.18),221260.75,25003.4,3.65,-28.35
2024-10-14,PE,09:45,25100,114.3,15:15,96.45,65,7429.5,1160.25,Settlement 15:15,222421.0,25108.15,41.35,-53.7
2024-10-15,CE,09:45,25150,107.25,15:15,46.95,65,6971.25,3919.5,Settlement 15:15,226340.5,25149.6,-18.25,9.5
2024-10-16,PE,09:45,25050,70.85,10:39,87.0,65,4605.25,-1049.75,SL Hit (87.00 >= 85.02),225290.75,25071.0,39.9,-46.7
2024-10-17,CE,09:45,24800,64.7,15:15,0.2,65,4205.5,4192.5,Settlement 15:15,229483.25,24823.0,-146.5,38.2
2024-10-18,PE,09:45,24650,149.45,15:15,61.15,65,9714.25,5739.5,Settlement 15:15,235222.75,24654.75,6.05,-0.45
2024-10-21,CE,09:45,24750,126.25,10:03,152.5,65,8206.25,-1706.25,SL Hit (152.50 >= 151.50),233516.5,24747.6,-135.05,90.45
2024-10-22,PE,09:45,24850,95.6,10:06,116.8,65,6214.0,-1378.0,SL Hit (116.80 >= 114.72),232138.5,24864.9,46.8,-68.8
2024-10-23,CE,09:45,24400,148.0,09:49,189.9,65,9620.0,-2723.5,SL Hit (189.90 >= 177.60),229415.0,24416.55,-16.9,19.35
2024-10-24,CE,09:45,24350,49.95,09:58,66.0,65,3246.75,-1043.25,SL Hit (66.00 >= 59.94),228371.75,24361.25,-111.1,18.25
2024-10-25,CE,09:45,24350,169.35,15:15,82.6,65,11007.75,5638.75,Settlement 15:15,234010.5,24363.9,-27.35,22.2
2024-10-28,CE,09:45,24150,158.5,09:53,192.9,65,10302.5,-2236.0,SL Hit (192.90 >= 190.20),231774.5,24146.8,-40.35,43.45
2024-10-29,CE,09:45,24250,125.3,12:14,154.0,65,8144.5,-1865.5,SL Hit (154.00 >= 150.36),229909.0,24239.3,-44.55,37.75
2024-10-30,PE,09:45,24400,90.25,14:14,118.85,65,5866.25,-1859.0,SL Hit (118.85 >= 108.30),228050.0,24398.35,10.15,3.45
2024-10-31,CE,09:45,24300,40.4,15:15,0.15,65,2626.0,2616.25,Settlement 15:15,230666.25,24284.25,-29.3,-26.25
2024-11-04,CE,09:45,24050,209.0,15:15,168.45,65,13585.0,2635.75,Settlement 15:15,233302.0,24052.75,-93.0,69.6
2024-11-05,PE,09:45,23950,183.7,11:41,220.8,65,11940.5,-2411.5,SL Hit (220.80 >= 220.44),230890.5,23946.75,-5.05,-21.2
2024-11-06,PE,09:45,24350,121.2,10:30,153.85,65,7878.0,-2122.25,SL Hit (153.85 >= 145.44),228768.25,24352.15,3.1,-85.15
2024-11-07,CE,09:45,24350,52.95,09:47,68.55,65,3441.75,-1014.0,SL Hit (68.55 >= 63.54),227754.25,24355.25,-62.25,27.2
2024-11-08,PE,09:45,24250,160.1,09:53,198.9,65,10406.5,-2522.0,SL Hit (198.90 >= 192.12),225232.25,24252.25,65.8,-80.45
2024-11-11,PE,09:45,24150,135.0,15:15,106.15,65,8775.0,1875.25,Settlement 15:15,227107.5,24146.45,43.6,-81.35
2024-11-12,CE,09:45,24150,115.15,09:58,141.35,65,7484.75,-1703.0,SL Hit (141.35 >= 138.18),225404.5,24149.9,-37.35,44.95
2024-11-13,CE,09:45,23750,125.45,15:15,26.9,65,8154.25,6405.75,Settlement 15:15,231810.25,23751.95,-40.6,40.45
2024-11-14,CE,09:45,23550,77.7,10:00,107.4,65,5050.5,-1930.5,SL Hit (107.40 >= 93.24),229879.75,23574.45,-38.1,-8.35
2024-11-18,CE,09:45,23350,151.85,10:03,197.4,65,9870.25,-2960.75,SL Hit (197.40 >= 182.22),226919.0,23374.85,-142.1,67.7
2024-11-19,PE,09:45,23700,97.15,09:50,119.35,65,6314.75,-1443.0,SL Hit (119.35 >= 116.58),225476.0,23706.25,68.2,-98.25
2024-11-21,CE,09:45,23350,31.85,15:15,0.7,65,2070.25,2024.75,Settlement 15:15,227500.75,23340.75,-77.45,-27.9
2024-11-22,PE,09:45,23450,164.0,09:51,197.65,65,10660.0,-2187.25,SL Hit (197.65 >= 196.80),225313.5,23474.3,45.75,-28.15
2024-11-25,CE,09:45,24300,160.0,15:15,122.95,65,10400.0,2408.25,Settlement 15:15,227721.75,24283.65,-14.45,-4.55
2024-11-26,CE,09:45,24250,138.8,15:15,94.05,65,9022.0,2908.75,Settlement 15:15,230630.5,24255.3,-6.65,11.0
2024-11-27,CE,09:45,24200,87.55,09:50,107.75,65,5690.75,-1313.0,SL Hit (107.75 >= 105.06),229317.5,24181.75,-14.4,-10.0
2024-11-28,CE,09:45,24250,80.45,09:51,117.05,65,5229.25,-2379.0,SL Hit (117.05 >= 96.54),226938.5,24268.9,-29.8,18.35
2024-11-29,PE,09:45,24000,170.55,15:15,86.35,65,11085.75,5473.0,Settlement 15:15,232411.5,24011.5,30.4,-4.7
2024-12-02,PE,09:45,24150,145.6,15:15,95.45,65,9464.0,3259.75,Settlement 15:15,235671.25,24137.6,37.95,-40.2
2024-12-03,CE,09:45,24300,166.1,10:29,207.4,65,10796.5,-2684.5,SL Hit (207.40 >= 199.32),232986.75,24308.45,-10.45,12.85
2024-12-04,PE,09:45,24550,121.9,11:55,184.8,65,7923.5,-4088.5,SL Hit (184.80 >= 146.28),228898.25,24551.95,33.25,-62.95
2024-12-05,CE,09:45,24500,118.8,12:07,146.55,65,7722.0,-1803.75,SL Hit (146.55 >= 142.56),227094.5,24477.65,13.7,31.1
2024-12-06,PE,09:45,24700,222.25,15:15,172.5,65,14446.25,3233.75,Settlement 15:15,230328.25,24711.05,-1.8,-11.45
2024-12-09,CE,09:45,24650,165.85,15:15,124.5,65,10780.25,2687.75,Settlement 15:15,233016.0,24658.25,-17.65,-0.2
2024-12-10,PE,09:45,24650,133.4,12:15,184.95,65,8671.0,-3350.75,SL Hit (184.95 >= 160.08),229665.25,24652.3,0.2,-21.65
2024-12-11,CE,09:45,24600,91.2,10:25,116.6,65,5928.0,-1651.0,SL Hit (116.60 >= 109.44),228014.25,24606.05,-14.5,-12.15
2024-12-12,PE,09:45,24650,42.7,09:46,53.05,65,2775.5,-672.75,SL Hit (53.05 >= 51.24),227341.5,24646.65,-3.1,-20.6
2024-12-13,CE,09:45,24400,167.4,11:55,229.9,65,10881.0,-4062.5,SL Hit (229.90 >= 200.88),223279.0,24385.3,-72.7,56.0
2024-12-16,PE,09:45,24750,156.6,10:17,189.6,65,10179.0,-2145.0,SL Hit (189.60 >= 187.92),221134.0,24751.35,27.5,12.65
2024-12-17,CE,09:45,24550,159.15,15:15,56.1,65,10344.75,6698.25,Settlement 15:15,227832.25,24548.4,-23.05,15.05
2024-12-18,PE,09:45,24400,113.3,09:55,136.25,65,7364.5,-1491.75,SL Hit (136.25 >= 135.96),226340.5,24376.0,19.4,-47.5
2024-12-19,CE,09:45,23950,51.35,09:55,67.3,65,3337.75,-1036.75,SL Hit (67.30 >= 61.62),225303.75,23953.55,-57.15,-28.05
2024-12-20,PE,09:45,24050,197.65,09:47,242.6,65,12847.25,-2921.75,SL Hit (242.60 >= 237.18),222382.0,24047.5,62.2,-65.85
2024-12-23,CE,09:45,23750,138.2,10:58,184.1,65,8983.0,-2983.5,SL Hit (184.10 >= 165.84),219398.5,23747.9,-42.75,-25.0
2024-12-24,PE,09:45,23750,79.7,15:15,57.9,65,5180.5,1417.0,Settlement 15:15,220815.5,23756.3,6.65,3.35
2024-12-26,CE,09:45,23800,45.0,15:15,0.1,65,2925.0,2918.5,Settlement 15:15,223734.0,23802.75,-21.05,-14.4
2024-12-27,PE,09:45,23850,138.1,15:15,130.75,65,8976.5,477.75,Settlement 15:15,224211.75,23870.25,12.6,-42.4
2024-12-30,CE,09:45,23750,127.5,10:16,156.8,65,8287.5,-1904.5,SL Hit (156.80 >= 153.00),222307.25,23731.95,-41.75,14.3
2025-01-01,CE,09:45,23600,133.4,10:12,166.8,65,8671.0,-2171.0,SL Hit (166.80 >= 160.08),220136.25,23594.0,-22.75,21.45
2025-01-02,PE,09:45,23850,108.1,15:15,0.15,65,7026.5,7016.75,Settlement 15:15,227153.0,23827.8,12.85,-27.2
2025-01-03,CE,09:45,24100,174.35,15:15,118.6,65,11332.75,3623.75,Settlement 15:15,230776.75,24083.3,-36.8,34.7
2025-01-06,CE,09:45,23950,157.15,10:08,193.65,65,10214.75,-2372.5,SL Hit (193.65 >= 188.58),228404.25,23929.95,-35.75,56.1
2025-01-07,PE,09:45,23750,152.45,09:49,189.55,65,9909.25,-2411.5,SL Hit (189.55 >= 182.94),225992.75,23752.3,-16.15,-19.85
2025-01-08,CE,09:45,23650,84.95,09:54,103.4,65,5521.75,-1199.25,SL Hit (103.40 >= 101.94),224793.5,23640.9,-44.15,-4.9
